2,1,238.42,190.00,139.24,74.66,1,-1,-1,-1
2,2,379.94,176.11,77.91,55.32,1,-1,-1,-1
2,3,450.12,180.17,34.68,33.30,1,-1,-1,-1
2,4,525.23,167.72,34.68,35.71,1,-1,-1,-1
3,1,228.83,191.06,142.51,76.23,1,-1,-1,-1
3,2,376.70,177.13,78.57,55.86,1,-1,-1,-1
3,3,450.02,182.41,33.93,32.52,1,-1,-1,-1
3,4,524.86,167.94,35.50,36.55,1,-1,-1,-1
4,1,219.41,192.20,146.07,77.90,1,-1,-1,-1
4,2,374.52,177.21,80.02,57.01,1,-1,-1,-1
4,3,446.10,181.12,36.88,35.39,1,-1,-1,-1
5,1,209.16,192.38,151.43,80.42,1,-1,-1,-1
5,2,370.75,176.63,81.85,58.38,1,-1,-1,-1
5,3,442.88,181.25,37.10,35.72,1,-1,-1,-1
6,1,196.16,192.51,158.25,83.83,1,-1,-1,-1
6,2,368.43,177.26,81.84,58.61,1,-1,-1,-1
6,3,442.96,182.35,35.95,34.57,1,-1,-1,-1
7,1,185.21,193.76,163.17,86.08,1,-1,-1,-1
7,2,364.06,177.22,83.98,60.23,1,-1,-1,-1
7,3,440.68,181.89,37.03,36.06,1,-1,-1,-1
8,1,172.08,193.79,170.38,89.50,1,-1,-1,-1
8,2,358.01,176.66,86.32,61.96,1,-1,-1,-1
8,3,438.20,181.21,37.58,37.15,1,-1,-1,-1
9,1,157.49,193.94,177.29,92.68,1,-1,-1,-1
9,2,354.33,177.28,84.82,60.75,1,-1,-1,-1
9,3,436.41,181.46,38.20,37.76,1,-1,-1,-1
9,5,486.54,177.35,18.20,29.56,1,-1,-1,-1
10,1,140.65,194.19,186.09,96.64,1,-1,-1,-1
10,2,349.66,177.43,84.09,59.84,1,-1,-1,-1
10,5,484.54,176.73,18.50,29.37,1,-1,-1,-1
11,1,120.84,193.36,196.57,101.39,1,-1,-1,-1
11,2,344.81,176.48,86.51,61.11,1,-1,-1,-1
11,5,482.71,176.73,18.66,28.74,1,-1,-1,-1
12,1,100.01,193.85,207.47,106.21,1,-1,-1,-1
12,2,339.04,176.05,89.81,63.33,1,-1,-1,-1
12,5,480.65,176.25,19.35,29.15,1,-1,-1,-1
13,1,80.29,196.71,211.15,106.66,1,-1,-1,-1
13,2,332.56,175.95,93.08,65.14,1,-1,-1,-1
13,5,479.32,176.04,20.12,29.70,1,-1,-1,-1
14,1,58.45,197.86,221.25,110.00,1,-1,-1,-1
14,2,328.66,174.49,96.77,67.88,1,-1,-1,-1
14,4,475.96,175.57,28.32,29.77,1,-1,-1,-1
14,5,477.79,175.52,20.28,29.93,1,-1,-1,-1
15,1,30.87,198.40,238.29,116.72,1,-1,-1,-1
15,2,323.77,174.49,100.71,70.35,1,-1,-1,-1
15,4,472.21,176.18,27.98,29.41,1,-1,-1,-1
15,5,475.80,176.03,20.48,29.73,1,-1,-1,-1
16,1,10.07,200.72,254.27,123.89,1,-1,-1,-1
16,2,316.17,176.49,101.80,71.51,1,-1,-1,-1
16,5,474.23,175.66,20.59,29.90,1,-1,-1,-1
17,1,-5.53,203.94,270.12,132.19,1,-1,-1,-1
17,2,309.75,179.76,103.51,72.67,1,-1,-1,-1
17,3,427.70,187.55,40.43,39.52,1,-1,-1,-1
18,1,-20.42,206.96,284.05,141.14,1,-1,-1,-1
18,2,299.28,181.43,106.88,75.55,1,-1,-1,-1
18,3,424.11,188.17,41.72,40.48,1,-1,-1,-1
19,1,-32.25,212.27,289.61,147.21,1,-1,-1,-1
19,2,293.75,182.82,110.03,77.24,1,-1,-1,-1
19,3,419.15,188.97,43.33,41.09,1,-1,-1,-1
20,1,-38.27,216.37,284.61,148.35,1,-1,-1,-1
